iter	MAPE	RMSE	R2	MAE
469	0.01212356193	0.2313297668	0.9469564906	0.1600603895
470	0.01211899035	0.2312489413	0.9469935504	0.1600040679
471	0.01211452445	0.2311623463	0.9470332412	0.1599425045
472	0.01211134266	0.2311040859	0.9470599365	0.1598984104
473	0.01210805691	0.2310308501	0.9470934842	0.1598545289
474	0.01210533958	0.2309707912	0.9471209878	0.1598190618
475	0.0121031575	0.2309222009	0.9471432342	0.1597904082
476	0.01209949939	0.2308529003	0.9471749545	0.1597411641
477	0.01209608668	0.2307908741	0.947203337	0.1596970765
478	0.01209251951	0.2307216491	0.9472350046	0.1596514325
479	0.01209006516	0.2306709542	0.9472581895	0.159615568
480	0.01208640863	0.230609829	0.9472861378	0.159565694
481	0.01208167929	0.2305258928	0.9473245038	0.1594995606
482	0.0120800542	0.2304754677	0.9473475457	0.1594789887
483	0.01207327213	0.2303801458	0.9473910896	0.1593872493
484	0.01206841696	0.2302899037	0.9474322963	0.1593227603
485	0.01206441875	0.230225547	0.9474616733	0.1592679932
486	0.01206017854	0.2301444727	0.9474986697	0.159210066
487	0.01205564719	0.2300887439	0.9475240927	0.1591464508
488	0.01205354559	0.2300294124	0.9475511525	0.159117824
489	0.01205076225	0.2299751268	0.9475759048	0.1590829577
490	0.01204121392	0.2298374793	0.947638641	0.158953764
491	0.01203427241	0.2297402333	0.9476829406	0.158860778
492	0.0120311102	0.2296723483	0.947713854	0.158817595
493	0.01202680039	0.2296021842	0.9477457955	0.1587603102
494	0.01202095549	0.2295221985	0.9477821964	0.1586800907
495	0.0120167403	0.2294589705	0.947810962	0.1586214413
496	0.0120098445	0.2293678849	0.9478523875	0.1585292745
497	0.01200689204	0.2293010178	0.9478827881	0.1584897911
498	0.01200274812	0.229229843	0.9479151373	0.1584322448
499	0.0119983096	0.2291460928	0.9479531893	0.158373367
500	0.0119943259	0.2290666577	0.9479892678	0.1583208977
501	0.01199161366	0.229010157	0.9480149221	0.1582824179
502	0.01198749826	0.2289492195	0.9480425839	0.1582248496
503	0.01198076101	0.2288395225	0.948092361	0.1581363574
504	0.01197911837	0.2288022185	0.9481092829	0.1581153185
505	0.01197523322	0.2287327253	0.9481407993	0.1580604964
506	0.01196708694	0.2286160401	0.9481936965	0.1579506837
507	0.01196217811	0.2285258097	0.9482345823	0.1578866673
508	0.01195970058	0.2284788993	0.9482558323	0.1578545906
509	0.01195651935	0.2284300412	0.94827796	0.1578132788
510	0.01195495256	0.2283850158	0.9482983476	0.1577935956
511	0.01194954653	0.228300867	0.9483364397	0.1577187136
512	0.01194542143	0.2282370052	0.948365339	0.1576599427
513	0.01194016568	0.2281604693	0.948399963	0.1575919954
514	0.01193866243	0.2281172765	0.9484194979	0.1575731462
515	0.01193615424	0.2280636481	0.9484437473	0.1575380704
516	0.01193387414	0.2280151342	0.9484656792	0.1575047535
517	0.01193180047	0.2279592474	0.9484909383	0.1574777244
518	0.01192989009	0.2279222176	0.9485076712	0.1574529535
519	0.01192656943	0.2278519254	0.9485394273	0.1574096089
520	0.01192564697	0.2278242156	0.9485519431	0.1573964649
521	0.01192162072	0.2277532088	0.9485840081	0.1573455757
522	0.01191849547	0.227698686	0.9486086225	0.1573033087
523	0.01191589459	0.2276532176	0.9486291448	0.1572700716
524	0.01191379549	0.2276129866	0.9486472998	0.1572414963
525	0.01191134224	0.2275640177	0.9486693936	0.1572072343
526	0.0119054263	0.2274769483	0.9487086657	0.1571276072
527	0.01190352516	0.2274324112	0.9487287482	0.1571016537
528	0.01189995543	0.2273792939	0.9487526944	0.1570529598
529	0.01189508974	0.2273050532	0.948786154	0.1569857978
530	0.01189112133	0.2272457103	0.9488128915	0.1569319542
531	0.01188843459	0.2271879665	0.9488389018	0.1568985928
532	0.01188507097	0.2271278827	0.9488659591	0.156853145
533	0.01188177186	0.2270540321	0.9488992061	0.1568076997
534	0.01187935753	0.2269979542	0.9489244448	0.1567766984
535	0.01187739871	0.2269668848	0.9489384254	0.1567508899
536	0.01187411337	0.2269154584	0.9489615619	0.1567053345
537	0.01187234615	0.2268744443	0.9489800103	0.15668245
538	0.01186933563	0.2268200539	0.9490044701	0.1566428921
539	0.0118638245	0.2267362269	0.9490421565	0.1565653879
540	0.01185902708	0.2266520677	0.9490799783	0.1565039915
541	0.01185704877	0.2266061749	0.9491005969	0.1564791381
542	0.01185465	0.2265568652	0.949122746	0.1564451207
543	0.0118485993	0.2264801107	0.9491572132	0.156360355
544	0.01184567429	0.2264341943	0.9491778268	0.1563218977
545	0.01184362358	0.2263942714	0.9491957462	0.1562951374
546	0.01184142073	0.2263533063	0.9492141302	0.156266547
547	0.01183878736	0.226315711	0.949230999	0.1562295139
548	0.0118347761	0.2262594644	0.9492562312	0.1561719065
549	0.01183257773	0.2262092052	0.9492787723	0.1561440605
550	0.01183116145	0.2261701087	0.9492963034	0.1561252542
551	0.01182794784	0.2261175083	0.9493198849	0.156079825
552	0.01182540877	0.2260701019	0.9493411333	0.1560450501
553	0.01182176768	0.2260113503	0.9493674606	0.1559941398
554	0.01182012512	0.2259687614	0.9493865409	0.155973738
555	0.01181699335	0.2259255417	0.9494059	0.1559279012
556	0.01181476383	0.2258831237	0.9494248966	0.1558962953
557	0.01181315524	0.2258418471	0.9494433785	0.1558766902
558	0.01181023587	0.2257903149	0.9494664477	0.1558382725
559	0.01180815123	0.2257466074	0.9494860099	0.1558115836
560	0.01180521661	0.2256906773	0.9495110371	0.1557725003
561	0.0118014586	0.2256299397	0.9495382085	0.1557214416
562	0.01180038774	0.2255919938	0.9495551802	0.155708373
563	0.01179829149	0.2255536122	0.9495723438	0.1556817025
564	0.0117966505	0.2255224926	0.9495862579	0.1556604649
565	0.01179189993	0.2254428416	0.9496218622	0.1555997183
566	0.01179022222	0.2254122985	0.9496355118	0.1555762537
567	0.01178724547	0.2253636363	0.9496572549	0.1555356378
568	0.01178228821	0.2252934695	0.9496885984	0.1554706301
569	0.01177871317	0.2252243556	0.949719462	0.1554231935
570	0.01177554298	0.2251737462	0.9497420562	0.1553795985
571	0.01177282689	0.2251190261	0.9497664799	0.1553422509
572	0.01177080241	0.2250730455	0.9497869982	0.155316612
573	0.01176792519	0.2250140245	0.9498133295	0.1552753781
574	0.01176456891	0.2249435649	0.9498447549	0.1552315778
575	0.0117629922	0.2249083135	0.9498604735	0.1552118974
576	0.0117610715	0.2248646351	0.9498799464	0.155187558
577	0.01175775814	0.2247994639	0.9499089942	0.1551435815
578	0.01175324445	0.2247314923	0.9499392812	0.1550813845
579	0.01174910056	0.2246745805	0.9499646331	0.1550244509
580	0.01174694355	0.2246302733	0.9499843657	0.1549949547
581	0.0117454007	0.2245883715	0.9500030235	0.154976014
582	0.01174233118	0.2245266914	0.9500304817	0.1549353208
583	0.01173936335	0.2244828599	0.9500499896	0.15489481
584	0.01173638528	0.2244293377	0.9500738053	0.1548550496
585	0.01173422924	0.2243865291	0.9500928498	0.1548256119
586	0.01173240493	0.2243437809	0.9501118637	0.1548008386
587	0.01172878801	0.2242710993	0.9501441835	0.1547488611
588	0.01172373126	0.2241949571	0.9501780308	0.1546809953
589	0.01172111582	0.2241366747	0.9502039312	0.1546475169
590	0.01171857872	0.2240858688	0.9502265035	0.1546123606
591	0.01171741854	0.2240448834	0.9502447091	0.1545971385
592	0.01171315576	0.2239711868	0.9502774364	0.1545425906
593	0.01170862189	0.2239062101	0.9503062824	0.1544801047
594	0.01170527755	0.2238535228	0.9503296665	0.1544360244
595	0.01170119394	0.2237834818	0.9503607441	0.1543838238
596	0.01169708561	0.2237274989	0.950385577	0.1543259522
597	0.01169321227	0.2236740634	0.9504092742	0.1542727272
598	0.01168860246	0.2236207887	0.9504328944	0.1542067244
599	0.01168707162	0.223589704	0.9504466737	0.1541869839
600	0.01168593303	0.2235622813	0.9504588282	0.154172022
601	0.01168344561	0.2235231779	0.9504761572	0.1541361513
602	0.01168139311	0.2234834025	0.9504937809	0.1541089169
603	0.01167885629	0.2234241519	0.9505200279	0.154076503
604	0.01167795689	0.2233980485	0.950531589	0.1540658031
605	0.01167452855	0.2233344047	0.9505597711	0.1540167245
606	0.0116680716	0.2232482151	0.9505979239	0.1539305445
607	0.01166492922	0.2231935071	0.9506221333	0.1538895818
608	0.01166193238	0.2231544695	0.9506394046	0.1538465693
609	0.01165730616	0.2230848472	0.9506702	0.1537845487
610	0.01165078762	0.2230096521	0.9507034496	0.1536943378
611	0.01164803573	0.222956999	0.9507267249	0.1536566766
612	0.0116466822	0.2229335281	0.9507370984	0.1536371251
613	0.01164229991	0.2228658667	0.9507669969	0.1535775132
614	0.01163650285	0.2227856101	0.9508024493	0.1535000891
615	0.01163398268	0.2227302436	0.9508268993	0.1534668859
616	0.01163178502	0.2226877619	0.9508456553	0.1534381807
617	0.01162930009	0.2226533442	0.9508608483	0.153402804
618	0.0116280925	0.2226246233	0.9508735248	0.1533866283
619	0.01162683027	0.2225839954	0.9508914538	0.1533709304
620	0.0116246567	0.2225484176	0.9509071516	0.153343187
621	0.0116202488	0.2224860337	0.9509346707	0.1532861873
622	0.01161735512	0.2224284382	0.9509600708	0.1532478086
623	0.01161455471	0.2223861317	0.9509787241	0.1532091101
624	0.01161079185	0.2223225426	0.9510067543	0.1531540036
625	0.0116094652	0.2222834661	0.9510239754	0.1531357929
626	0.01160760667	0.22224584	0.9510405544	0.1531115739
627	0.01160691357	0.2222218405	0.9510511278	0.1531032388
628	0.01160549555	0.2221892558	0.9510654816	0.1530854753
629	0.01160184253	0.222131802	0.9510907854	0.1530381871
630	0.01159904281	0.2220924296	0.9511081219	0.1529993771
631	0.01159686838	0.2220604512	0.9511222005	0.1529692092
632	0.0115923301	0.2219956231	0.951150735	0.1529060992
633	0.01158976045	0.2219583056	0.9511671567	0.1528710308
634	0.01158782842	0.2219168874	0.9511853798	0.1528460144
635	0.01158539987	0.2218662017	0.9512076757	0.1528122378
636	0.0115833925	0.2218223765	0.9512269497	0.1527843283
637	0.01158097824	0.2217655011	0.9512519574	0.1527529197
638	0.01157788735	0.2217183213	0.9512726971	0.1527094321
639	0.01157619621	0.221677301	0.9512907256	0.1526873319
640	0.01157052106	0.2216019399	0.9513238382	0.1526115119
641	0.01156800556	0.2215499919	0.951346657	0.1525781685
642	0.01156658005	0.2215138476	0.9513625305	0.152560215
643	0.01156545359	0.2214807283	0.9513770734	0.1525463751
644	0.01156268335	0.2214280726	0.9514001902	0.1525079345
645	0.01156131266	0.2213949564	0.9514147261	0.1524905702
646	0.01155820149	0.2213358185	0.9514406783	0.1524452363
647	0.01155578926	0.2213025608	0.9514552702	0.1524106352
648	0.01155334144	0.2212563009	0.9514755631	0.1523786933
649	0.01155193738	0.2212202785	0.9514913622	0.1523609979
650	0.01154909156	0.2211619119	0.9515169558	0.1523200976
651	0.01154328976	0.2210952196	0.9515461919	0.1522397069
652	0.01154164857	0.2210501872	0.9515659279	0.1522188447
653	0.01153735566	0.220989171	0.9515926626	0.1521608478
654	0.01153267675	0.2209293709	0.9516188573	0.1520947031
655	0.01152971722	0.2208746157	0.9516428359	0.1520557347
656	0.01152796392	0.2208401053	0.9516579458	0.1520326341
657	0.01152473787	0.2207943614	0.9516779705	0.1519885236
658	0.0115223377	0.22075756	0.9516940775	0.1519553205
659	0.0115210084	0.2207253515	0.9517081721	0.1519381651
660	0.01151926754	0.2206927692	0.9517224282	0.1519132708
661	0.01151867224	0.2206674735	0.9517334947	0.1519057289
662	0.01151629697	0.2206269415	0.9517512242	0.151872154
663	0.01151155764	0.2205678888	0.9517770491	0.1518063727
664	0.01151028217	0.2205306849	0.9517933156	0.1517900048
665	0.01150821884	0.2204933284	0.951809646	0.1517631187
666	0.01150513183	0.2204509437	0.9518281712	0.1517210366
667	0.01150146318	0.2204046557	0.9518483983	0.1516698217
668	0.01149988714	0.2203645202	0.9518659334	0.1516498049
669	0.01149727152	0.2203230287	0.9518840576	0.1516143869
670	0.01149573028	0.2202811446	0.9519023499	0.1515948192
671	0.01149459755	0.2202403875	0.9519201466	0.1515798251
672	0.01148852751	0.2201424008	0.9519629193	0.1514974762
673	0.01148636741	0.2201095754	0.9519772438	0.1514685428
674	0.01148376263	0.2200564488	0.952000423	0.1514311793
675	0.01147802875	0.2199646835	0.952040447	0.1513534815
676	0.01147583805	0.2199328053	0.952054347	0.1513227371
677	0.01147483449	0.2198966958	0.9520700896	0.151309604
678	0.01147365854	0.2198530399	0.9520891187	0.1512952582
679	0.01146774391	0.2197720768	0.9521243995	0.1512163108
680	0.01146467859	0.2197333615	0.9521412657	0.1511731399
681	0.01146229525	0.219690856	0.9521597796	0.1511418309
682	0.01145882963	0.21964864	0.9521781639	0.1510924825
683	0.01145636889	0.2196096174	0.9521951543	0.1510591704
684	0.01145523504	0.219574074	0.9522106273	0.1510450922
685	0.01145166102	0.2195198314	0.9522342357	0.150996212
686	0.01144788876	0.2194611261	0.95225978	0.1509475021
687	0.01144656206	0.2194290951	0.9522737146	0.1509302477
688	0.01144291133	0.2193732557	0.9522980019	0.1508806245
689	0.01143945481	0.2193202299	0.9523210597	0.1508336421
690	0.01143643993	0.219276319	0.9523401497	0.1507911712
691	0.01143357764	0.2192273424	0.9523614375	0.1507538885
692	0.01143125358	0.2191885183	0.9523783091	0.1507202944
693	0.01142991811	0.2191541423	0.9523932453	0.1507032007
694	0.01142823546	0.2191192207	0.9524084161	0.1506811373
695	0.01142496416	0.2190632002	0.9524327477	0.150637227
696	0.01142250773	0.2190181322	0.9524523177	0.1506023127
697	0.01142167132	0.218992954	0.9524632492	0.1505914582
698	0.0114205229	0.2189713255	0.9524726385	0.1505742672
699	0.01141648493	0.2189184923	0.9524955705	0.1505201185
700	0.01141602103	0.2189035172	0.9525020694	0.1505143696
701	0.01141078007	0.218824601	0.9525363098	0.1504442876
702	0.01140850902	0.2187753799	0.9525576598	0.1504111987
703	0.01140445283	0.2187237396	0.952580054	0.1503538138
704	0.01140196857	0.2186747985	0.9526012728	0.1503213946
705	0.01140083024	0.2186402368	0.9526162544	0.1503075633
706	0.01139856295	0.218592161	0.9526370901	0.150278057
707	0.01139620343	0.218558352	0.9526517399	0.150245388
708	0.01139511897	0.2185258671	0.9526658139	0.1502317461
709	0.01139090256	0.2184678346	0.952690951	0.1501742646
710	0.0113894757	0.218434352	0.9527054512	0.1501550007
711	0.01138434039	0.2183523922	0.9527409357	0.1500853633
712	0.01138215668	0.2183209448	0.9527545474	0.1500540332
713	0.01138093719	0.2182885399	0.9527685714	0.150038035
714	0.01137968678	0.2182536623	0.9527836632	0.1500225303
715	0.01137777037	0.218224647	0.9527962166	0.1499952597
716	0.01137546405	0.2181842588	0.9528136875	0.1499620092
717	0.01137374016	0.2181463321	0.9528300908	0.149939493
718	0.01137257559	0.2181050778	0.95284793	0.1499249546
719	0.01137046025	0.2180559776	0.9528691575	0.1498983242
720	0.01136796877	0.218010953	0.9528886188	0.1498620704
721	0.01136729159	0.2179890755	0.9528980737	0.1498518849
722	0.01136515273	0.2179535877	0.9529134084	0.149824629
723	0.01136247344	0.2179079563	0.9529331228	0.1497896549
724	0.01136107573	0.2178798966	0.9529452434	0.1497703863
725	0.01136042225	0.2178589505	0.9529542903	0.1497605493
726	0.01135950866	0.2178344627	0.9529648658	0.1497481269
727	0.01135682318	0.217788158	0.95298486	0.1497143224
728	0.01135466232	0.2177531618	0.9529999685	0.1496840755
729	0.01135379169	0.2177267461	0.9530113709	0.1496727155
730	0.01135261432	0.2176975162	0.9530239866	0.1496574246
731	0.01135004733	0.2176544059	0.9530425899	0.1496239211
732	0.01134532299	0.2175911782	0.9530698678	0.1495589681
733	0.01134452818	0.2175605169	0.953083093	0.1495489646
734	0.0113399489	0.2174938756	0.9531118309	0.1494862892
735	0.01133799918	0.2174590268	0.9531268554	0.14945875
736	0.01133666782	0.2174172445	0.953144866	0.1494402445
737	0.01133355914	0.2173773157	0.9531620743	0.1493971394
738	0.01132980212	0.2173304034	0.9531822884	0.149344504
739	0.01132775807	0.2172870866	0.9532009493	0.1493176128
740	0.01132658255	0.2172582442	0.9532133726	0.1493017971
741	0.01132531129	0.2172261305	0.9532272029	0.1492855967
742	0.01132241889	0.2171705447	0.9532511372	0.1492478486
743	0.01132058988	0.2171333063	0.9532671679	0.149222882
744	0.01131827471	0.2171005774	0.9532812551	0.1491907001
745	0.01131486317	0.2170562719	0.9533003217	0.1491435448
746	0.01131170637	0.2170148492	0.9533181442	0.1490995556
747	0.01131040468	0.2169755026	0.9533350703	0.1490839498
748	0.01130696216	0.2169245874	0.9533569684	0.1490363349
749	0.01130495981	0.2168908896	0.9533714586	0.149010721
750	0.01130232757	0.2168456675	0.9533909009	0.1489764085
751	0.01129899227	0.2168075949	0.9534072662	0.1489286327
752	0.0112965085	0.2167697638	0.9534235249	0.1488932507
753	0.01129396833	0.2167241062	0.9534431433	0.1488599051
754	0.01129030984	0.2166843726	0.953460213	0.148807783
755	0.01128857814	0.2166539481	0.9534732813	0.1487824631
756	0.01128746709	0.2166191055	0.9534882451	0.1487684101
757	0.01128671213	0.2165904516	0.9535005492	0.1487589022
758	0.01128506809	0.2165612408	0.9535130908	0.1487384973
759	0.0112809833	0.2165127786	0.9535338942	0.1486823128
760	0.01127802185	0.2164660738	0.9535539388	0.1486420971
761	0.01127588555	0.2164167185	0.9535751162	0.1486135791
762	0.01127415097	0.2163857513	0.9535884012	0.1485890886
763	0.0112711737	0.2163509882	0.9536033124	0.1485467989
764	0.01127019831	0.2163243459	0.9536147386	0.1485342542
765	0.01126959276	0.21630543	0.9536228503	0.1485251495
766	0.01126805587	0.2162695613	0.95363823	0.1485036909
767	0.0112668946	0.2162428745	0.953649671	0.1484883613
768	0.01126544858	0.216205336	0.9536657619	0.148466929
769	0.01126479984	0.2161820976	0.9536757216	0.148458813
770	0.01126163293	0.2161390841	0.953694154	0.1484143802
771	0.01125959537	0.2161123803	0.9537055954	0.1483871521
772	0.011255315	0.2160530131	0.9537310265	0.1483276479
773	0.01125210723	0.2160058031	0.9537512448	0.1482832865
774	0.01125104331	0.2159821717	0.9537613637	0.1482673147
775	0.01124995074	0.2159508213	0.953774786	0.148253359
776	0.01124924444	0.2159242195	0.9537861738	0.1482444948
777	0.01124866145	0.215902788	0.9537953472	0.1482373085
778	0.01124437861	0.2158338325	0.9538248564	0.1481793128
779	0.01124257282	0.2157948838	0.9538415202	0.1481525806
780	0.01124106563	0.215759735	0.9538565555	0.1481324835
781	0.01123796725	0.2157140367	0.9538761	0.1480893112
782	0.01123690445	0.2156758148	0.9538924438	0.1480760553
783	0.01123568583	0.2156468738	0.953904817	0.1480605595
784	0.01123125369	0.2155853469	0.9539311164	0.1480014204
785	0.01123039735	0.2155550888	0.9539440473	0.1479909134
786	0.01122882744	0.2155123493	0.9539623091	0.1479703897
787	0.01122688881	0.2154863983	0.9539733958	0.1479442738
788	0.01122428576	0.2154463607	0.9539904978	0.1479104727
789	0.01122155837	0.2154078919	0.9540069267	0.1478743071
790	0.01121879815	0.2153649249	0.9540252732	0.147836816
791	0.01121659838	0.2153324854	0.954039122	0.1478043874
792	0.01121571753	0.2153080429	0.9540495555	0.1477930217
793	0.01121446047	0.2152774865	0.9540625971	0.1477770281
794	0.01121403822	0.2152634787	0.9540685751	0.1477713758
795	0.01121221688	0.2152293819	0.9540831246	0.147748576
796	0.0112109983	0.2152040639	0.9540939266	0.14773296
797	0.01120930801	0.2151751049	0.9541062805	0.1477091109
